,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
486,Norte,AM,,13,,,,2023-01-07,1,4144597.0,625007,13,14420,0,,,
487,Norte,AM,,13,,,,2023-01-08,2,4144597.0,625012,5,14420,0,,,
488,Norte,AM,,13,,,,2023-01-09,2,4144597.0,625017,5,14420,0,,,
489,Norte,AM,,13,,,,2023-01-10,2,4144597.0,625029,12,14421,1,,,
490,Norte,AM,,13,,,,2023-01-11,2,4144597.0,625059,30,14421,0,,,
491,Norte,AM,,13,,,,2023-01-12,2,4144597.0,625082,23,14421,0,,,
492,Norte,AM,,13,,,,2023-01-13,2,4144597.0,625110,28,14421,0,,,
493,Norte,AM,,13,,,,2023-01-14,2,4144597.0,625124,14,14421,0,,,
494,Norte,AM,,13,,,,2023-01-15,3,4144597.0,625126,2,14421,0,,,
495,Norte,AM,,13,,,,2023-01-16,3,4144597.0,625147,21,14421,0,,,
496,Norte,AM,,13,,,,2023-01-17,3,4144597.0,625169,22,14421,0,,,
497,Norte,AM,,13,,,,2023-01-18,3,4144597.0,625202,33,14421,0,,,
498,Norte,AM,,13,,,,2023-01-19,3,4144597.0,625229,27,14421,0,,,
499,Norte,AM,,13,,,,2023-01-20,3,4144597.0,625260,31,14421,0,,,
500,Norte,AM,,13,,,,2023-01-21,3,4144597.0,625271,11,14421,0,,,
501,Norte,AM,,13,,,,2023-01-22,4,4144597.0,625274,3,14421,0,,,
502,Norte,AM,,13,,,,2023-01-23,4,4144597.0,625293,19,14421,0,,,
503,Norte,AM,,13,,,,2023-01-24,4,4144597.0,625318,25,14421,0,,,
504,Norte,AM,,13,,,,2023-01-25,4,4144597.0,625321,3,14421,0,,,
505,Norte,AM,,13,,,,2023-01-26,4,4144597.0,625351,30,14421,0,,,
506,Norte,AM,,13,,,,2023-01-27,4,4144597.0,625363,12,14421,0,,,
507,Norte,AM,,13,,,,2023-01-28,4,4144597.0,625367,4,14422,1,,,
508,Norte,AM,,13,,,,2023-01-29,5,4144597.0,625381,14,14422,0,,,
509,Norte,AM,,13,,,,2023-01-30,5,4144597.0,625388,7,14422,0,,,
510,Norte,AM,,13,,,,2023-01-31,5,4144597.0,625402,14,14422,0,,,
511,Norte,AM,,13,,,,2023-02-01,5,4144597.0,625418,16,14422,0,,,
512,Norte,AM,,13,,,,2023-02-02,5,4144597.0,625448,30,14422,0,,,
513,Norte,AM,,13,,,,2023-02-03,5,4144597.0,625468,20,14422,0,,,
514,Norte,AM,,13,,,,2023-02-04,5,4144597.0,625495,27,14422,0,,,
515,Norte,AM,,13,,,,2023-02-05,6,4144597.0,625511,16,14422,0,,,
516,Norte,AM,,13,,,,2023-02-06,6,4144597.0,625533,22,14422,0,,,
517,Norte,AM,,13,,,,2023-02-07,6,4144597.0,625595,62,14422,0,,,
518,Norte,AM,,13,,,,2023-02-08,6,4144597.0,625663,68,14422,0,,,
519,Norte,AM,,13,,,,2023-02-09,6,4144597.0,625767,104,14423,1,,,
520,Norte,AM,,13,,,,2023-02-10,6,4144597.0,625900,133,14423,0,,,
521,Norte,AM,,13,,,,2023-02-11,6,4144597.0,626094,194,14423,0,,,
522,Norte,AM,,13,,,,2023-02-12,7,4144597.0,626181,87,14423,0,,,
523,Norte,AM,,13,,,,2023-02-13,7,4144597.0,626259,78,14423,0,,,
524,Norte,AM,,13,,,,2023-02-14,7,4144597.0,626551,292,14423,0,,,
525,Norte,AM,,13,,,,2023-02-15,7,4144597.0,626762,211,14424,1,,,
526,Norte,AM,,13,,,,2023-02-16,7,4144597.0,627095,333,14424,0,,,
527,Norte,AM,,13,,,,2023-02-17,7,4144597.0,627508,413,14425,1,,,
528,Norte,AM,,13,,,,2023-02-18,7,4144597.0,627931,423,14425,0,,,
529,Norte,AM,,13,,,,2023-02-19,8,4144597.0,628144,213,14425,0,,,
530,Norte,AM,,13,,,,2023-02-20,8,4144597.0,628344,200,14426,1,,,
531,Norte,AM,,13,,,,2023-02-21,8,4144597.0,628547,203,14427,1,,,
532,Norte,AM,,13,,,,2023-02-22,8,4144597.0,628783,236,14427,0,,,
533,Norte,AM,,13,,,,2023-02-23,8,4144597.0,629188,405,14427,0,,,
534,Norte,AM,,13,,,,2023-02-24,8,4144597.0,629638,450,14429,2,,,
535,Norte,AM,,13,,,,2023-02-25,8,4144597.0,630135,497,14431,2,,,
536,Norte,AM,,13,,,,2023-02-26,9,4144597.0,630279,144,14431,0,,,
537,Norte,AM,,13,,,,2023-02-27,9,4144597.0,630494,215,14433,2,,,
538,Norte,AM,,13,,,,2023-02-28,9,4144597.0,630930,436,14437,4,,,
539,Norte,AM,,13,,,,2023-03-01,9,4144597.0,631312,382,14439,2,,,
540,Norte,AM,,13,,,,2023-03-02,9,4144597.0,631713,401,14441,2,,,
541,Norte,AM,,13,,,,2023-03-03,9,4144597.0,631976,263,14443,2,,,
542,Norte,AM,,13,,,,2023-03-04,9,4144597.0,631976,0,14443,0,,,
543,Norte,AM,,13,,,,2023-03-05,10,4144597.0,631976,0,14443,0,,,
544,Norte,AM,,13,,,,2023-03-06,10,4144597.0,631976,0,14443,0,,,
545,Norte,AM,,13,,,,2023-03-07,10,4144597.0,631976,0,14443,0,,,
546,Norte,AM,,13,,,,2023-03-08,10,4144597.0,631976,0,14443,0,,,
547,Norte,AM,,13,,,,2023-03-09,10,4144597.0,631976,0,14443,0,,,
548,Norte,AM,,13,,,,2023-03-10,10,4144597.0,631976,0,14443,0,,,
549,Norte,AM,,13,,,,2023-03-11,10,4144597.0,633733,1757,14453,10,,,
550,Norte,AM,,13,,,,2023-03-12,11,4144597.0,633733,0,14453,0,,,
551,Norte,AM,,13,,,,2023-03-13,11,4144597.0,633733,0,14453,0,,,
552,Norte,AM,,13,,,,2023-03-14,11,4144597.0,633733,0,14453,0,,,
553,Norte,AM,,13,,,,2023-03-15,11,4144597.0,633733,0,14453,0,,,
554,Norte,AM,,13,,,,2023-03-16,11,4144597.0,633733,0,14453,0,,,
555,Norte,AM,,13,,,,2023-03-17,11,4144597.0,633733,0,14453,0,,,
556,Norte,AM,,13,,,,2023-03-18,11,4144597.0,634562,829,14457,4,,,
557,Norte,AM,,13,,,,2023-03-19,12,4144597.0,634562,0,14457,0,,,
558,Norte,AM,,13,,,,2023-03-20,12,4144597.0,634562,0,14457,0,,,
559,Norte,AM,,13,,,,2023-03-21,12,4144597.0,634562,0,14457,0,,,
560,Norte,AM,,13,,,,2023-03-22,12,4144597.0,634562,0,14457,0,,,
561,Norte,AM,,13,,,,2023-03-23,12,4144597.0,634562,0,14457,0,,,
562,Norte,AM,,13,,,,2023-03-24,12,4144597.0,634562,0,14457,0,,,
563,Norte,AM,,13,,,,2023-03-25,12,4144597.0,635609,1047,14457,0,,,
564,Norte,AM,,13,,,,2023-03-26,13,4144597.0,635609,0,14457,0,,,
565,Norte,AM,,13,,,,2023-03-27,13,4144597.0,635609,0,14457,0,,,
566,Norte,AM,,13,,,,2023-03-28,13,4144597.0,635609,0,14457,0,,,
567,Norte,AM,,13,,,,2023-03-29,13,4144597.0,635609,0,14457,0,,,
568,Norte,AM,,13,,,,2023-03-30,13,4144597.0,635609,0,14457,0,,,
569,Norte,AM,,13,,,,2023-03-31,13,4144597.0,635609,0,14457,0,,,
570,Norte,AM,,13,,,,2023-04-01,13,4144597.0,635783,174,14466,9,,,
571,Norte,AM,,13,,,,2023-04-02,14,4144597.0,635783,0,14466,0,,,
572,Norte,AM,,13,,,,2023-04-03,14,4144597.0,635783,0,14466,0,,,
573,Norte,AM,,13,,,,2023-04-04,14,4144597.0,635783,0,14466,0,,,
574,Norte,AM,,13,,,,2023-04-05,14,4144597.0,635783,0,14466,0,,,
575,Norte,AM,,13,,,,2023-04-06,14,4144597.0,635783,0,14466,0,,,
576,Norte,AM,,13,,,,2023-04-07,14,4144597.0,635783,0,14466,0,,,
577,Norte,AM,,13,,,,2023-04-08,14,4144597.0,635914,131,14471,5,,,
578,Norte,AM,,13,,,,2023-04-09,15,4144597.0,635914,0,14471,0,,,
579,Norte,AM,,13,,,,2023-04-10,15,4144597.0,635914,0,14471,0,,,
580,Norte,AM,,13,,,,2023-04-11,15,4144597.0,635914,0,14471,0,,,
581,Norte,AM,,13,,,,2023-04-12,15,4144597.0,635914,0,14471,0,,,
582,Norte,AM,,13,,,,2023-04-13,15,4144597.0,635914,0,14471,0,,,
583,Norte,AM,,13,,,,2023-04-14,15,4144597.0,635914,0,14471,0,,,
584,Norte,AM,,13,,,,2023-04-15,15,4144597.0,636055,141,14471,0,,,
585,Norte,AM,,13,,,,2023-04-16,16,4144597.0,636055,0,14471,0,,,
586,Norte,AM,,13,,,,2023-04-17,16,4144597.0,636055,0,14471,0,,,
587,Norte,AM,,13,,,,2023-04-18,16,4144597.0,636055,0,14471,0,,,
588,Norte,AM,,13,,,,2023-04-19,16,4144597.0,636055,0,14471,0,,,
589,Norte,AM,,13,,,,2023-04-20,16,4144597.0,636055,0,14471,0,,,
590,Norte,AM,,13,,,,2023-04-21,16,4144597.0,636055,0,14471,0,,,
591,Norte,AM,,13,,,,2023-04-22,16,4144597.0,636254,199,14473,2,,,
592,Norte,AM,,13,,,,2023-04-23,17,4144597.0,636254,0,14473,0,,,
593,Norte,AM,,13,,,,2023-04-24,17,4144597.0,636254,0,14473,0,,,
594,Norte,AM,,13,,,,2023-04-25,17,4144597.0,636254,0,14473,0,,,
595,Norte,AM,,13,,,,2023-04-26,17,4144597.0,636254,0,14473,0,,,
596,Norte,AM,,13,,,,2023-04-27,17,4144597.0,636254,0,14473,0,,,
597,Norte,AM,,13,,,,2023-04-28,17,4144597.0,636254,0,14473,0,,,
598,Norte,AM,,13,,,,2023-04-29,17,4144597.0,639229,2975,14474,1,,,
599,Norte,AM,,13,,,,2023-04-30,18,4144597.0,639229,0,14474,0,,,
600,Norte,AM,,13,,,,2023-05-01,18,4144597.0,639229,0,14474,0,,,
601,Norte,AM,,13,,,,2023-05-02,18,4144597.0,639229,0,14474,0,,,
602,Norte,AM,,13,,,,2023-05-03,18,4144597.0,639229,0,14474,0,,,
603,Norte,AM,,13,,,,2023-05-04,18,4144597.0,639229,0,14474,0,,,
604,Norte,AM,,13,,,,2023-05-05,18,4144597.0,639229,0,14474,0,,,
605,Norte,AM,,13,,,,2023-05-06,18,4144597.0,636409,-2820,14474,0,,,
606,Norte,AM,,13,,,,2023-05-07,19,4144597.0,636409,0,14474,0,,,
607,Norte,AM,,13,,,,2023-05-08,19,4144597.0,636409,0,14474,0,,,
608,Norte,AM,,13,,,,2023-05-09,19,4144597.0,636409,0,14474,0,,,
609,Norte,AM,,13,,,,2023-05-10,19,4144597.0,636409,0,14474,0,,,
610,Norte,AM,,13,,,,2023-05-11,19,4144597.0,636409,0,14474,0,,,
611,Norte,AM,,13,,,,2023-05-12,19,4144597.0,636409,0,14474,0,,,
612,Norte,AM,,13,,,,2023-05-13,19,4144597.0,636530,121,14474,0,,,
613,Norte,AM,,13,,,,2023-05-14,20,4144597.0,636530,0,14474,0,,,
614,Norte,AM,,13,,,,2023-05-15,20,4144597.0,636530,0,14474,0,,,
615,Norte,AM,,13,,,,2023-05-16,20,4144597.0,636530,0,14474,0,,,
616,Norte,AM,,13,,,,2023-05-17,20,4144597.0,636530,0,14474,0,,,
617,Norte,AM,,13,,,,2023-05-18,20,4144597.0,636530,0,14474,0,,,
618,Norte,AM,,13,,,,2023-05-19,20,4144597.0,636530,0,14474,0,,,
619,Norte,AM,,13,,,,2023-05-20,20,4144597.0,636652,122,14477,3,,,
620,Norte,AM,,13,,,,2023-05-21,21,4144597.0,636652,0,14477,0,,,
621,Norte,AM,,13,,,,2023-05-22,21,4144597.0,636652,0,14477,0,,,
622,Norte,AM,,13,,,,2023-05-23,21,4144597.0,636652,0,14477,0,,,
623,Norte,AM,,13,,,,2023-05-24,21,4144597.0,636652,0,14477,0,,,
624,Norte,AM,,13,,,,2023-05-25,21,4144597.0,636652,0,14477,0,,,
625,Norte,AM,,13,,,,2023-05-26,21,4144597.0,636652,0,14477,0,,,
626,Norte,AM,,13,,,,2023-05-27,21,4144597.0,636731,79,14479,2,,,
627,Norte,AM,,13,,,,2023-05-28,22,4144597.0,636731,0,14479,0,,,
628,Norte,AM,,13,,,,2023-05-29,22,4144597.0,636731,0,14479,0,,,
629,Norte,AM,,13,,,,2023-05-30,22,4144597.0,636731,0,14479,0,,,
630,Norte,AM,,13,,,,2023-05-31,22,4144597.0,636731,0,14479,0,,,
631,Norte,AM,,13,,,,2023-06-01,22,4144597.0,636731,0,14479,0,,,
632,Norte,AM,,13,,,,2023-06-02,22,4144597.0,636731,0,14479,0,,,
633,Norte,AM,,13,,,,2023-06-03,22,4144597.0,637342,611,14479,0,,,
634,Norte,AM,,13,,,,2023-06-04,23,4144597.0,637342,0,14479,0,,,
635,Norte,AM,,13,,,,2023-06-05,23,4144597.0,637342,0,14479,0,,,
636,Norte,AM,,13,,,,2023-06-06,23,4144597.0,637342,0,14479,0,,,
637,Norte,AM,,13,,,,2023-06-07,23,4144597.0,637342,0,14479,0,,,
638,Norte,AM,,13,,,,2023-06-08,23,4144597.0,637342,0,14479,0,,,
639,Norte,AM,,13,,,,2023-06-09,23,4144597.0,637342,0,14479,0,,,
640,Norte,RR,,14,,,,2023-01-01,1,605761.0,181245,0,2180,0,,,
641,Norte,RR,,14,,,,2023-01-02,1,605761.0,181277,32,2180,0,,,
642,Norte,RR,,14,,,,2023-01-03,1,605761.0,181301,24,2180,0,,,
643,Norte,RR,,14,,,,2023-01-04,1,605761.0,181332,31,2180,0,,,
644,Norte,RR,,14,,,,2023-01-05,1,605761.0,181365,33,2180,0,,,
645,Norte,RR,,14,,,,2023-01-06,1,605761.0,181401,36,2180,0,,,
646,Norte,RR,,14,,,,2023-01-07,1,605761.0,181401,0,2180,0,,,
647,Norte,RR,,14,,,,2023-01-08,2,605761.0,181401,0,2180,0,,,
648,Norte,RR,,14,,,,2023-01-09,2,605761.0,181429,28,2180,0,,,
649,Norte,RR,,14,,,,2023-01-10,2,605761.0,181466,37,2180,0,,,
650,Norte,RR,,14,,,,2023-01-11,2,605761.0,181480,14,2180,0,,,
651,Norte,RR,,14,,,,2023-01-12,2,605761.0,181516,36,2180,0,,,
652,Norte,RR,,14,,,,2023-01-13,2,605761.0,181541,25,2180,0,,,
653,Norte,RR,,14,,,,2023-01-14,2,605761.0,181541,0,2180,0,,,
654,Norte,RR,,14,,,,2023-01-15,3,605761.0,181541,0,2180,0,,,
655,Norte,RR,,14,,,,2023-01-16,3,605761.0,181576,35,2180,0,,,
656,Norte,RR,,14,,,,2023-01-17,3,605761.0,181611,35,2180,0,,,
657,Norte,RR,,14,,,,2023-01-18,3,605761.0,181651,40,2180,0,,,
658,Norte,RR,,14,,,,2023-01-19,3,605761.0,181684,33,2180,0,,,
659,Norte,RR,,14,,,,2023-01-20,3,605761.0,181684,0,2180,0,,,
660,Norte,RR,,14,,,,2023-01-21,3,605761.0,181684,0,2180,0,,,
661,Norte,RR,,14,,,,2023-01-22,4,605761.0,181684,0,2180,0,,,
662,Norte,RR,,14,,,,2023-01-23,4,605761.0,181720,36,2180,0,,,
663,Norte,RR,,14,,,,2023-01-24,4,605761.0,181750,30,2180,0,,,
664,Norte,RR,,14,,,,2023-01-25,4,605761.0,181772,22,2180,0,,,
665,Norte,RR,,14,,,,2023-01-26,4,605761.0,181798,26,2180,0,,,
666,Norte,RR,,14,,,,2023-01-27,4,605761.0,181809,11,2180,0,,,
667,Norte,RR,,14,,,,2023-01-28,4,605761.0,181809,0,2180,0,,,
668,Norte,RR,,14,,,,2023-01-29,5,605761.0,181809,0,2180,0,,,
669,Norte,RR,,14,,,,2023-01-30,5,605761.0,181815,6,2180,0,,,
670,Norte,RR,,14,,,,2023-01-31,5,605761.0,181866,51,2180,0,,,
671,Norte,RR,,14,,,,2023-02-01,5,605761.0,181892,26,2180,0,,,
672,Norte,RR,,14,,,,2023-02-02,5,605761.0,181892,0,2180,0,,,
673,Norte,RR,,14,,,,2023-02-03,5,605761.0,181892,0,2180,0,,,
674,Norte,RR,,14,,,,2023-02-04,5,605761.0,181892,0,2180,0,,,
675,Norte,RR,,14,,,,2023-02-05,6,605761.0,181892,0,2180,0,,,
676,Norte,RR,,14,,,,2023-02-06,6,605761.0,181892,0,2180,0,,,
677,Norte,RR,,14,,,,2023-02-07,6,605761.0,181944,52,2180,0,,,
678,Norte,RR,,14,,,,2023-02-08,6,605761.0,181988,44,2180,0,,,
679,Norte,RR,,14,,,,2023-02-09,6,605761.0,181988,0,2180,0,,,
680,Norte,RR,,14,,,,2023-02-10,6,605761.0,182010,22,2180,0,,,
681,Norte,RR,,14,,,,2023-02-11,6,605761.0,182010,0,2180,0,,,
682,Norte,RR,,14,,,,2023-02-12,7,605761.0,182010,0,2180,0,,,
683,Norte,RR,,14,,,,2023-02-13,7,605761.0,182010,0,2180,0,,,
684,Norte,RR,,14,,,,2023-02-14,7,605761.0,182084,74,2180,0,,,
685,Norte,RR,,14,,,,2023-02-15,7,605761.0,182084,0,2180,0,,,
686,Norte,RR,,14,,,,2023-02-16,7,605761.0,182140,56,2180,0,,,
687,Norte,RR,,14,,,,2023-02-17,7,605761.0,182147,7,2180,0,,,
688,Norte,RR,,14,,,,2023-02-18,7,605761.0,182147,0,2180,0,,,
689,Norte,RR,,14,,,,2023-02-19,8,605761.0,182147,0,2180,0,,,
690,Norte,RR,,14,,,,2023-02-20,8,605761.0,182147,0,2180,0,,,
691,Norte,RR,,14,,,,2023-02-21,8,605761.0,182147,0,2180,0,,,
692,Norte,RR,,14,,,,2023-02-22,8,605761.0,182147,0,2180,0,,,
693,Norte,RR,,14,,,,2023-02-23,8,605761.0,182147,0,2180,0,,,
694,Norte,RR,,14,,,,2023-02-24,8,605761.0,182282,135,2180,0,,,
695,Norte,RR,,14,,,,2023-02-25,8,605761.0,182282,0,2180,0,,,
696,Norte,RR,,14,,,,2023-02-26,9,605761.0,182282,0,2180,0,,,
697,Norte,RR,,14,,,,2023-02-27,9,605761.0,182282,0,2180,0,,,
698,Norte,RR,,14,,,,2023-02-28,9,605761.0,182282,0,2180,0,,,
699,Norte,RR,,14,,,,2023-03-01,9,605761.0,182282,0,2180,0,,,
700,Norte,RR,,14,,,,2023-03-02,9,605761.0,182282,0,2180,0,,,
701,Norte,RR,,14,,,,2023-03-03,9,605761.0,182485,203,2180,0,,,
702,Norte,RR,,14,,,,2023-03-04,9,605761.0,182505,20,2180,0,,,
703,Norte,RR,,14,,,,2023-03-05,10,605761.0,182505,0,2180,0,,,
704,Norte,RR,,14,,,,2023-03-06,10,605761.0,182505,0,2180,0,,,
705,Norte,RR,,14,,,,2023-03-07,10,605761.0,182505,0,2180,0,,,
706,Norte,RR,,14,,,,2023-03-08,10,605761.0,182505,0,2180,0,,,
707,Norte,RR,,14,,,,2023-03-09,10,605761.0,182505,0,2180,0,,,
708,Norte,RR,,14,,,,2023-03-10,10,605761.0,182505,0,2180,0,,,
709,Norte,RR,,14,,,,2023-03-11,10,605761.0,182625,120,2180,0,,,
710,Norte,RR,,14,,,,2023-03-12,11,605761.0,182625,0,2180,0,,,
711,Norte,RR,,14,,,,2023-03-13,11,605761.0,182625,0,2180,0,,,
712,Norte,RR,,14,,,,2023-03-14,11,605761.0,182625,0,2180,0,,,
713,Norte,RR,,14,,,,2023-03-15,11,605761.0,182625,0,2180,0,,,
714,Norte,RR,,14,,,,2023-03-16,11,605761.0,182625,0,2180,0,,,
715,Norte,RR,,14,,,,2023-03-17,11,605761.0,182625,0,2180,0,,,
716,Norte,RR,,14,,,,2023-03-18,11,605761.0,182801,176,2180,0,,,
717,Norte,RR,,14,,,,2023-03-19,12,605761.0,182801,0,2180,0,,,
718,Norte,RR,,14,,,,2023-03-20,12,605761.0,182801,0,2180,0,,,
719,Norte,RR,,14,,,,2023-03-21,12,605761.0,182801,0,2180,0,,,
720,Norte,RR,,14,,,,2023-03-22,12,605761.0,182801,0,2180,0,,,
721,Norte,RR,,14,,,,2023-03-23,12,605761.0,182801,0,2180,0,,,
722,Norte,RR,,14,,,,2023-03-24,12,605761.0,182801,0,2180,0,,,
723,Norte,RR,,14,,,,2023-03-25,12,605761.0,183045,244,2180,0,,,
724,Norte,RR,,14,,,,2023-03-26,13,605761.0,183045,0,2180,0,,,
725,Norte,RR,,14,,,,2023-03-27,13,605761.0,183045,0,2180,0,,,
726,Norte,RR,,14,,,,2023-03-28,13,605761.0,183045,0,2180,0,,,
727,Norte,RR,,14,,,,2023-03-29,13,605761.0,183045,0,2180,0,,,
728,Norte,RR,,14,,,,2023-03-30,13,605761.0,183045,0,2180,0,,,
729,Norte,RR,,14,,,,2023-03-31,13,605761.0,183045,0,2180,0,,,
730,Norte,RR,,14,,,,2023-04-01,13,605761.0,183408,363,2191,11,,,
731,Norte,RR,,14,,,,2023-04-02,14,605761.0,183408,0,2191,0,,,
732,Norte,RR,,14,,,,2023-04-03,14,605761.0,183408,0,2191,0,,,
733,Norte,RR,,14,,,,2023-04-04,14,605761.0,183408,0,2191,0,,,
734,Norte,RR,,14,,,,2023-04-05,14,605761.0,183408,0,2191,0,,,
735,Norte,RR,,14,,,,2023-04-06,14,605761.0,183408,0,2191,0,,,
736,Norte,RR,,14,,,,2023-04-07,14,605761.0,183408,0,2191,0,,,
737,Norte,RR,,14,,,,2023-04-08,14,605761.0,183615,207,2191,0,,,
738,Norte,RR,,14,,,,2023-04-09,15,605761.0,183615,0,2191,0,,,
739,Norte,RR,,14,,,,2023-04-10,15,605761.0,183615,0,2191,0,,,
740,Norte,RR,,14,,,,2023-04-11,15,605761.0,183615,0,2191,0,,,
741,Norte,RR,,14,,,,2023-04-12,15,605761.0,183615,0,2191,0,,,
742,Norte,RR,,14,,,,2023-04-13,15,605761.0,183615,0,2191,0,,,
743,Norte,RR,,14,,,,2023-04-14,15,605761.0,183615,0,2191,0,,,
744,Norte,RR,,14,,,,2023-04-15,15,605761.0,183785,170,2193,2,,,
745,Norte,RR,,14,,,,2023-04-16,16,605761.0,183785,0,2193,0,,,
746,Norte,RR,,14,,,,2023-04-17,16,605761.0,183785,0,2193,0,,,
747,Norte,RR,,14,,,,2023-04-18,16,605761.0,183785,0,2193,0,,,
748,Norte,RR,,14,,,,2023-04-19,16,605761.0,183785,0,2193,0,,,
749,Norte,RR,,14,,,,2023-04-20,16,605761.0,183785,0,2193,0,,,
750,Norte,RR,,14,,,,2023-04-21,16,605761.0,183785,0,2193,0,,,
751,Norte,RR,,14,,,,2023-04-22,16,605761.0,183901,116,2193,0,,,
752,Norte,RR,,14,,,,2023-04-23,17,605761.0,183901,0,2193,0,,,
753,Norte,RR,,14,,,,2023-04-24,17,605761.0,183901,0,2193,0,,,
754,Norte,RR,,14,,,,2023-04-25,17,605761.0,183901,0,2193,0,,,
755,Norte,RR,,14,,,,2023-04-26,17,605761.0,183901,0,2193,0,,,
756,Norte,RR,,14,,,,2023-04-27,17,605761.0,183901,0,2193,0,,,
757,Norte,RR,,14,,,,2023-04-28,17,605761.0,183901,0,2193,0,,,
758,Norte,RR,,14,,,,2023-04-29,17,605761.0,186072,2171,2199,6,,,
759,Norte,RR,,14,,,,2023-04-30,18,605761.0,186072,0,2199,0,,,
760,Norte,RR,,14,,,,2023-05-01,18,605761.0,186072,0,2199,0,,,
761,Norte,RR,,14,,,,2023-05-02,18,605761.0,186072,0,2199,0,,,
762,Norte,RR,,14,,,,2023-05-03,18,605761.0,186072,0,2199,0,,,
763,Norte,RR,,14,,,,2023-05-04,18,605761.0,186072,0,2199,0,,,
764,Norte,RR,,14,,,,2023-05-05,18,605761.0,186072,0,2199,0,,,
765,Norte,RR,,14,,,,2023-05-06,18,605761.0,184367,-1705,2194,-5,,,
766,Norte,RR,,14,,,,2023-05-07,19,605761.0,184367,0,2194,0,,,
767,Norte,RR,,14,,,,2023-05-08,19,605761.0,184367,0,2194,0,,,
768,Norte,RR,,14,,,,2023-05-09,19,605761.0,184367,0,2194,0,,,
769,Norte,RR,,14,,,,2023-05-10,19,605761.0,184367,0,2194,0,,,
770,Norte,RR,,14,,,,2023-05-11,19,605761.0,184367,0,2194,0,,,
771,Norte,RR,,14,,,,2023-05-12,19,605761.0,184367,0,2194,0,,,
772,Norte,RR,,14,,,,2023-05-13,19,605761.0,184609,242,2194,0,,,
773,Norte,RR,,14,,,,2023-05-14,20,605761.0,184609,0,2194,0,,,
774,Norte,RR,,14,,,,2023-05-15,20,605761.0,184609,0,2194,0,,,
775,Norte,RR,,14,,,,2023-05-16,20,605761.0,184609,0,2194,0,,,
776,Norte,RR,,14,,,,2023-05-17,20,605761.0,184609,0,2194,0,,,
777,Norte,RR,,14,,,,2023-05-18,20,605761.0,184609,0,2194,0,,,
778,Norte,RR,,14,,,,2023-05-19,20,605761.0,184609,0,2194,0,,,
779,Norte,RR,,14,,,,2023-05-20,20,605761.0,184935,326,2194,0,,,
780,Norte,RR,,14,,,,2023-05-21,21,605761.0,184935,0,2194,0,,,
781,Norte,RR,,14,,,,2023-05-22,21,605761.0,184935,0,2194,0,,,
782,Norte,RR,,14,,,,2023-05-23,21,605761.0,184935,0,2194,0,,,
783,Norte,RR,,14,,,,2023-05-24,21,605761.0,184935,0,2194,0,,,
784,Norte,RR,,14,,,,2023-05-25,21,605761.0,184935,0,2194,0,,,
785,Norte,RR,,14,,,,2023-05-26,21,605761.0,184935,0,2194,0,,,
786,Norte,RR,,14,,,,2023-05-27,21,605761.0,185228,293,2194,0,,,
787,Norte,RR,,14,,,,2023-05-28,22,605761.0,185228,0,2194,0,,,
788,Norte,RR,,14,,,,2023-05-29,22,605761.0,185228,0,2194,0,,,
789,Norte,RR,,14,,,,2023-05-30,22,605761.0,185228,0,2194,0,,,
790,Norte,RR,,14,,,,2023-05-31,22,605761.0,185228,0,2194,0,,,
791,Norte,RR,,14,,,,2023-06-01,22,605761.0,185228,0,2194,0,,,
792,Norte,RR,,14,,,,2023-06-02,22,605761.0,185228,0,2194,0,,,
793,Norte,RR,,14,,,,2023-06-03,22,605761.0,185460,232,2194,0,,,
794,Norte,RR,,14,,,,2023-06-04,23,605761.0,185460,0,2194,0,,,
795,Norte,RR,,14,,,,2023-06-05,23,605761.0,185460,0,2194,0,,,
796,Norte,RR,,14,,,,2023-06-06,23,605761.0,185460,0,2194,0,,,
797,Norte,RR,,14,,,,2023-06-07,23,605761.0,185460,0,2194,0,,,
798,Norte,RR,,14,,,,2023-06-08,23,605761.0,185460,0,2194,0,,,
799,Norte,RR,,14,,,,2023-06-09,23,605761.0,185460,0,2194,0,,,
800,Norte,PA,,15,,,,2023-01-01,1,8602865.0,861041,0,18953,0,,,
801,Norte,PA,,15,,,,2023-01-02,1,8602865.0,861181,140,18956,3,,,
802,Norte,PA,,15,,,,2023-01-03,1,8602865.0,861325,144,18965,9,,,
803,Norte,PA,,15,,,,2023-01-04,1,8602865.0,861557,232,18965,0,,,
804,Norte,PA,,15,,,,2023-01-05,1,8602865.0,861750,193,18970,5,,,
805,Norte,PA,,15,,,,2023-01-06,1,8602865.0,861951,201,18983,13,,,
806,Norte,PA,,15,,,,2023-01-07,1,8602865.0,862146,195,18986,3,,,
807,Norte,PA,,15,,,,2023-01-08,2,8602865.0,862190,44,18987,1,,,
808,Norte,PA,,15,,,,2023-01-09,2,8602865.0,862279,89,18987,0,,,
809,Norte,PA,,15,,,,2023-01-10,2,8602865.0,862509,230,18988,1,,,
810,Norte,PA,,15,,,,2023-01-11,2,8602865.0,862729,220,18988,0,,,
811,Norte,PA,,15,,,,2023-01-12,2,8602865.0,862842,113,18991,3,,,
